Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"827022000","2297600","3587","6842.7"
"828101000","2297600","3587","6852.1"
"829180000","2297600","3588","6860.2"
"830260000","2297600","3588","6869.2"
"831595000","2297600","3587","6880.6"
"832680000","2297600","3588","6889.1"
"833760000","2270500","3587","6898.1"
"834839000","2270500","3587","6907.1"
"835919000","2270500","3587","6916.0"
"837253000","2270500","3587","6927.0"
"838334000","2270500","3587","6936.0"
"839413000","2270500","3587","6944.9"
"840494000","2270500","3588","6953.9"
"841573000","2300800","3587","6962.8"
"842915000","2300800","3588","6973.4"
"843995000","2300800","3587","6982.8"
"845074000","2300800","3588","6991.3"
"846155000","2300800","3588","7000.3"
"847234000","2300800","3588","7009.2"
"848569000","2300800","3589","7019.8"
"849648000","2268300","3589","7028.7"
"850727000","2268300","3588","7037.7"
"851807000","2268300","3589","7047.1"
"852893000","2268300","3589","7055.6"
"854228000","2268300","3590","7066.2"
"855312000","2268300","3589","7075.1"
"856391000","2268300","3589","7084.1"
"857471000","2283400","3589","7093.1"
"858551000","2283400","3590","7102.0"
"859886000","2283400","3590","7113.0"
"860966000","2283400","3589","7121.5"
"862046000","2283400","3589","7130.5"
"863131000","2283400","3588","7139.5"
"864210000","2283400","3588","7148.4"
"865546000","2282200","3589","7159.4"
"866626000","2282200","3588","7167.9"
"867705000","2282200","3588","7176.9"
"868785000","2282200","3588","7186.3"
"869865000","2282200","3587","7194.8"
"871199000","2282200","3587","7206.2"
"872279000","2282200","3587","7214.8"
"873364000","2285100","3588","7223.7"
"874443000","2285100","3589","7233.1"
"875523000","2285100","3589","7241.2"
