Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"628870000","2255100","3586","5196.2"
"629949000","2255100","3587","5205.2"
"631028000","2255100","3587","5213.7"
"632106000","2255100","3586","5222.7"
"633441000","2255100","3586","5233.7"
"634520000","2255100","3587","5242.6"
"635605000","2271400","3587","5251.2"
"636684000","2271400","3586","5260.1"
"637763000","2271400","3587","5269.5"
"639097000","2271400","3586","5280.1"
"640175000","2271400","3587","5289.0"
"641255000","2271400","3587","5298.0"
"642333000","2271400","3587","5306.5"
"643413000","2287900","3587","5315.5"
"644747000","2287900","3587","5326.1"
"645832000","2287900","3587","5335.0"
"646911000","2287900","3587","5344.0"
"647991000","2287900","3587","5352.5"
"649070000","2287900","3586","5361.5"
"650411000","2287900","3586","5372.5"
"651490000","2267400","3586","5381.4"
"652569000","2267400","3587","5390.0"
"653649000","2267400","3587","5398.9"
"654728000","2267400","3587","5408.3"
"656070000","2267400","3587","5418.9"
"657149000","2267400","3587","5427.8"
"658228000","2267400","3588","5436.4"
"659307000","2285300","3587","5445.7"
"660387000","2285300","3587","5454.3"
"661721000","2285300","3587","5464.8"
"662800000","2285300","3587","5474.2"
"663880000","2285300","3587","5482.8"
"664959000","2285300","3586","5491.3"
"666044000","2285300","3587","5500.3"
"667379000","2254900","3587","5511.2"
"668458000","2254900","3587","5520.2"
"669537000","2254900","3588","5528.7"
"670617000","2254900","3588","5537.7"
"671696000","2254900","3588","5547.1"
"673030000","2254900","3588","5557.6"
"674110000","2254900","3588","5566.6"
"675189000","2287300","3587","5575.6"
"676274000","2287300","3588","5584.1"
"677352000","2287300","3588","5593.1"
"678687000","2287300","3588","5604.0"
"679767000","2287300","3588","5613.0"
"680846000","2287300","3589","5622.4"
"681926000","2287300","3589","5630.5"
"683005000","2285600","3590","5639.9"
"684338000","2285600","3589","5650.9"
"685419000","2285600","3590","5659.4"
"686503000","2285600","3591","5668.8"
"687582000","2285600","3590","5676.9"
"688661000","2285600","3590","5685.9"
"689997000","2285600","3591","5697.3"
"691076000","2269000","3590","5705.8"
"692206000","2269000","3590","5715.2"
"693287000","2269000","3591","5723.7"
"694366000","2269000","3590","5733.1"
"695707000","2269000","3590","5743.6"
"696786000","2269000","3591","5753.0"
"697865000","2269000","3591","5761.6"
"698944000","2270300","3591","5770.1"
