Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"764653000","2286000","3587","6318.0"
"765737000","2286000","3588","6327.4"
"766816000","2286000","3588","6335.9"
"767896000","2286000","3588","6344.5"
"769231000","2286000","3587","6355.5"
"770316000","2281900","3587","6364.8"
"771395000","2281900","3587","6373.4"
"772473000","2281900","3587","6381.9"
"773552000","2281900","3587","6390.9"
"774886000","2281900","3586","6401.9"
"775966000","2281900","3586","6410.4"
"777045000","2281900","3586","6419.4"
"778125000","2258400","3586","6428.3"
"779205000","2258400","3587","6437.3"
"780545000","2258400","3587","6448.3"
"781624000","2258400","3586","6456.8"
"782704000","2258400","3587","6465.8"
"783784000","2258400","3588","6474.3"
"784863000","2258400","3588","6483.7"
"786198000","2268700","3587","6494.2"
"787276000","2268700","3587","6502.8"
"788355000","2268700","3586","6511.7"
"789435000","2268700","3586","6520.7"
"790520000","2268700","3586","6529.6"
"791855000","2268700","3586","6540.6"
"792934000","2268700","3586","6549.6"
"794014000","2271100","3586","6558.1"
"795093000","2271100","3587","6567.1"
"796173000","2271100","3587","6576.0"
"797507000","2271100","3585","6586.6"
"798586000","2271100","3585","6595.6"
"799666000","2271100","3585","6604.5"
"800751000","2271100","3586","6613.5"
"801831000","2270700","3585","6622.0"
"803166000","2270700","3587","6633.0"
"804246000","2270700","3586","6642.0"
"805324000","2270700","3587","6651.3"
"806403000","2270700","3587","6659.9"
"807486000","2270700","3587","6668.8"
"808821000","2270700","3587","6679.4"
"809906000","2282100","3586","6688.4"
"810985000","2282100","3586","6697.3"
"812064000","2282100","3587","6705.9"
"813144000","2282100","3587","6714.8"
"814479000","2282100","3587","6725.8"
"815559000","2282100","3587","6734.8"
"816636000","2282100","3587","6743.7"
"817716000","2272700","3586","6752.3"
"818795000","2272700","3587","6761.2"
"820136000","2272700","3587","6771.8"
"821216000","2272700","3587","6780.8"
"822295000","2272700","3586","6789.7"
"823375000","2272700","3586","6798.7"
"824455000","2272700","3587","6808.0"
"825790000","2268500","3588","6818.2"
"826868000","2268500","3587","6827.2"
"827948000","2268500","3587","6836.1"
"829027000","2268500","3587","6845.1"
"830111000","2268500","3587","6853.6"
"831447000","2268500","3588","6864.6"
"832526000","2268500","3588","6874.0"
"833605000","2271200","3589","6882.1"
"834684000","2271200","3588","6891.1"
"835763000","2271200","3588","6900.0"
"837098000","2271200","3589","6911.0"
"838177000","2271200","3588","6920.0"
"839256000","2271200","3588","6928.5"
"840341000","2271200","3587","6937.5"
"841420000","2300200","3588","6946.8"
"842755000","2300200","3588","6957.0"
"843834000","2300200","3587","6966.0"
"844914000","2300200","3588","6974.5"
"845994000","2300200","3588","6983.5"
